SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
539593,SHIVA,Shivansh Finserve Ltd,Shivansh Finserv Limited
539594,MISHTANN,Mishtann Foods Ltd,Mishtann Foods Limited
539596,DELTA,Delta Industrial Resources Ltd,Delta Industrial Resources Limited
539598,CGFL,Credent Global Finance Ltd,CREDENT GLOBAL FINANCE LIMITED
539599,KEL,Kotia Enterprises Ltd,Kotia Enterprises Limited
539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,Blue Cloud Softech Solutions Limited
539620,KEIL,Kanoria Energy & Infrastructure Ltd,KANORIA ENERGY AND INFRASTRUCTURE LIMITED
539621,BCLENTERPR,BCL Enterprises Ltd,BCL Enterprises Limited
539636,PRECAM,Precision Camshafts Ltd,Precision Camshafts Limited
539658,TEAMLEASE,TeamLease Services Ltd,TeamLease Services Limited
539659,VIDLI,Vidli Restaurants Ltd,Vidli Restaurants Limited
539660,BESTAGRO,Best Agrolife Ltd,BEST AGROLIFE LIMITED
539661,ACEMEN,Ace Men Engg Works Ltd,ACE MEN ENGG WORKS LIMITED
539662,BFLAFL,BFL Asset Finvest Ltd,BFL Asset Finvest Limited
539669,RGF,RGF Capital Markets Ltd,RGF Capital Markets Limited
539673,RCL,Radhagobind Commercial Ltd,Radhagobind Commercial Limited
539678,QUICKHEAL,Quick Heal Technologies Ltd,Quick Heal Technologies Limited
539679,KAPILRAJ,Kapil Raj Finance Ltd,Kapil Raj Finance Ltd.
539680,GANGAPHARM,Ganga Pharmaceuticals Ltd,Ganga Pharmaceuticals Limited
539681,DAL,Dynamic Archistructures Ltd,dynamic Archistructures Limited
539682,LUCENT,Lucent Industries Ltd,LUCENT INDUSTRIES LIMITED
539683,SHIVKAMAL,Shivkamal Impex Ltd,Shivkamal Impex Limited
539686,KPEL,K.P. Energy Ltd,K.P. Energy Limited
539692,IFINSER,Interactive Financial Services Ltd,INTERACTIVE FINANCIAL SERVICES LIMITED
539697,HILIKS,Hiliks Technologies Ltd,HILIKS TECHNOLOGIES LIMITED
539724,HYPERSOFT,Hypersoft Technologies Ltd,HYPERSOFT TECHNOLOGIES LIMITED
539725,GOKULAGRO,Gokul Agro Resources Ltd,Gokul Agro Resources Ltd
539730,FREDUN,Fredun Pharmaceuticals Ltd,Fredun Pharmaceuticals Limited
539742,SIMBHALS,Simbhaoli Sugars Ltd,Simbhaoli Sugars Ltd
539760,RELICAB,Relicab Cable Manufacturing Ltd,Relicab Cable Manufacturing Limited
539761,VKAL,Vantage Knowledge Academy Ltd,Vantage Knowledge Academy Limited
539762,MEAPL,Modern Engineering And Projects Ltd,MODERN ENGINEERING AND PROJECTS LIMITED
539767,MNIL,Mega Nirman and Industries Ltd,Mega Nirman & Industries Limited
539773,ADVIKCA,Advik Capital Ltd,Advik Capital Limited
539784,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,LIC Mutual Fund
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,Pudumjee Paper Products Limited
539787,HCG,HealthCare Global Enterprises Ltd,HealthCare Global Enterprises Limited
539788,KDML,Khemani Distributors & Marketing Ltd,Khemani Distributors & Marketing Limited
539798,UMIYA,Umiya Tubes Ltd,Umiya Tubes Limited
539799,BHARATWIRE,Bharat Wire Ropes Ltd,Bharat Wire Ropes Limited
539800,CHDCHEM,CHD Chemicals Ltd,CHD Chemicals Limited
539807,INFIBEAM,Infibeam Avenues Ltd,INFIBEAM AVENUES LIMITED
539814,LELAVOIR,LE Lavoir Ltd,LE LAVOIR LIMITED
539819,MUDRA,Mudra Financial Services Ltd,Mudra Financial Services Ltd.
539834,BALGOPAL,Balgopal Commercial Ltd,Balgopal Commercial limited
539835,SUPERIOR,Superior Finlease Ltd,Superior Finlease Limited
539837,RPEL,Raghav Productivity Enhancers Ltd,RAGHAV PRODUCTIVITY ENHANCERS LIMITED
539839,FRANKLIN,Franklin Leasing and Finance Ltd,Franklin Leasing and Finance Limited
539841,LANCER,Lancer Container Lines Ltd,Lancer Container Lines Limited
539843,NINSYS,NINtec Systems Ltd,NINtec Systems Limited
539854,HALDER,Halder Venture Ltd,Halder Venture Limited
539871,THYROCARE,Thyrocare Technologies Ltd,Thyrocare Technologies Limited
539872,BAJAJHCARE,Bajaj Healthcare Ltd,Bajaj Healthcare Limited
539874,UJJIVAN,Ujjivan Financial Services Ltd,Ujjivan Financial Services Limited
539875,RSDFIN,RSD Finance Ltd,RSD Finance Limited
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,Crompton Greaves Consumer Electricals Limited
539883,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Pilani Investment And Industries Corporation Limited
539884,DARSHANORNA,Darshan Orna Ltd,Darshan Orna Limited
539889,PARAGMILK,Parag Milk Foods Ltd,Parag Milk Foods Limited
539894,MADHAVIPL,Madhav Infra Projects Ltd,Madhav Infra Projects Limited
539911,SNIM,Svarnim Trade Udyog Ltd,Svarnim Trade Udyog Limited
539917,NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.
539921,SEIL,Shanti Educational Initiatives Ltd,Shanti Educational Initiatives Limited
539927,LIKHAMI,Likhami Consulting Ltd,LIKHAMI CONSULTING LIMITED
539938,MIL,Medico Intercontinental Ltd,Medico Intercontinental Limited
539939,YASHCHEM,Yash Chemex Ltd,Yash Chemex Limited
539945,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,ICICI Prudential Mutual Fund
539946,BAZELINTER,Bazel International Ltd,Bazel International Limited
539947,JLL,Jindal Leasefin Ltd,JINDAL LEASEFIN LIMITED
539956,TAALENT,TAAL Enterprises Ltd,TAAL Enterprises Limited
539957,MGL,Mahanagar Gas Ltd,Mahanagar Gas Limited
539963,ZEAL,Zeal Aqua Ltd,Zeal Aqua Limited
539978,QUESS,Quess Corp Ltd,Quess Corp Limited
539979,DIGJAMLMTD,Digjam Ltd,DIGJAM LIMITED
539980,MIDSELIETF,ICICI Prudential S&P BSE Midcap Select ETF,ICICI Prudential Mutual Fund
539982,ASYL,Advance Syntex Ltd,Advance Syntex Limited
539984,HUIL,Hindusthan Urban Infrastructure Ltd,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED
539985,TITAANIUM,Titaanium Ten Enterprise Ltd,Titaanium Ten Enterprise Limited
539986,COMSYN,Commercial Syn Bags Ltd,Commercial Syn Bags Limited
539991,CFEL,Confidence Futuristic Energetech Ltd,CONFIDENCE FUTURISTIC ENERGETECH LIMITED
539992,LLOYDSENGG,Lloyds Engineering Works Ltd,LLOYDS ENGINEERING WORKS LIMITED
539997,KPL,Kwality Pharmaceuticals Ltd,Kwality Pharmaceuticals Limited
540005,LTIM,LTIMindtree Ltd,LTIMindtree Limited
540006,EASTWEST,East West Holdings Ltd,EAST WEST HOLDINGS LIMITED
540008,BSLSENETFG,Aditya Birla Sun Life S&P BSE Sensex ETF,Aditya Birla Sun Life Mutual Fund
540023,COLORCHIPS,Colorchips New Media Ltd,COLORCHIPS NEW MEDIA LIMITED
540025,ADVENZYMES,Advanced Enzyme Technologies Ltd,Advanced Enzyme Technologies Limited
540026,LAHL,Ladam Affordable Housing Ltd,Ladam Affortable Housing Limited
540047,DBL,Dilip Buildcon Ltd,Dilip Buildcon Limited
540048,SPAL,S.P. Apparels Ltd,S.P. Apparels Limited
540061,BIGBLOC,Bigbloc Construction Ltd,Bigbloc Construction Limited
540062,GOLDENCREST,Golden Crest Education & Services Ltd,Golden Crest Education & Services Limited
540063,ECS,ECS Biztech Ltd,ECS Biztech Limited
540065,RBLBANK,RBL Bank Ltd,RBL Bank Limited
540066,AMS,AMS Polymers Ltd,AMS POLYMERS LIMITED
540072,SHIVAEXPO,Shiva Granito Export Ltd,Shiva Granito Export Limited
540073,BLS,BLS International Services Ltd,BLS International Services Ltd
540078,MITSU,Mitsu Chem Plast Ltd,Mitsu Chem Plast Limited
540079,SPRAYKING,Sprayking Ltd,Sprayking Limited
540080,DHATRE,Dhatre Udyog Ltd,Dhatre Udyog Limited
540081,SABEVENTS,SAB Events & Governance Now Media Ltd,Sab Events & Governance Now Media Limited
540082,RSTL,Riddhi Steel and Tube Ltd,Riddhi Steel and Tube Limited
540083,TVVISION,TV Vision Ltd,TV VISION LIMITED
540097,VISCO,Visco Trade Associates Ltd,Visco Trade Associates Ltd
540108,TIAANC,Tiaan Consumer Ltd,TIAAN CONSUMER LIMITED
540115,LTTS,L&T Technology Services Ltd,L&T Technology Services Limited
540124,GNA,G N A Axles Ltd,G N A Axles Limited
540125,RADHIKAJWE,Radhika Jeweltech Ltd,Radhika Jeweltech Limited
540132,SIIL,Sabrimala Industries India Ltd,Sabrimala Industries India Limited
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,ICICI Prudential Life Insurance Company Limited
540134,IISL,Ishaan Infrastructures and Shelters Ltd,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED
540135,ARCFIN,ARC Finance Ltd,ARC Finance Limited
540136,HPL,HPL Electric & Power Ltd,HPL Electric & Power Limited
540143,SAGARSOFT,Sagarsoft (India) Ltd,Sagarsoft (India) Limited
540144,DRA,DRA Consultants Ltd,DRA CONSULTANTS LIMITED
540145,VALIANTORG,Valiant Organics Ltd,Valiant Organics Limited
540146,ACML,Aditya Consumer Marketing Ltd,ADITYA CONSUMER MARKETING LIMITED
540147,SHASHIJIT,Shashijit Infraprojects Ltd,Shashijit Infraprojects Limited
540148,BINDALEXPO,Bindal Exports Ltd,Bindal Exports Limited
540151,DIKSAT,Diksat Transworld Ltd,Diksat Transworld Limited
540153,ENDURANCE,Endurance Technologies Ltd,Endurance Technologies Limited
540154,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,Bandhan Mutual Fund
540159,PURPLE,Purple Entertainment Ltd,Purple Entertainment Limited
540168,SUPRAPFSL,Supra Pacific Financial Services Ltd,Supra Pacific Financial Services Limited
540173,PNBHOUSING,PNB Housing Finance Ltd,PNB Housing Finance Limited
540174,SOUTHERNIN,Southern Infosys Ltd,Southern Infosys Limited
540175,REGENCY,Regency Fincorp Ltd,REGENCY FINCORP LIMITED
540180,VBL,Varun Beverages Ltd,Varun Beverages Limited
540181,SALEM,Salem Erode Investments Ltd,Salem Erode Investments Ltd.
540190,FRANKLININD,Franklin Industries Ltd,Franklin Industries Limited
540192,LKPSEC,LKP Securities Ltd,LKP Securities Limited
540198,OSIAJEE,Osiajee Texfab Ltd,OSIAJEE TEXFAB LIMITED
540199,CMBL,Corporate Merchant Bankers Ltd,Corporate Merchant Bankers Limited
540203,SFL,Sheela Foam Ltd,Sheela Foam Limited
540204,EIKO,Eiko Lifesciences Ltd,EIKO LIFESCIENCES LIMITED
540205,AVL,Aditya Vision Ltd,Aditya Vision Limited
540210,HEADSUP,Heads UP Ventures Ltd,Heads UP Ventures Limited
540212,TCIEXP,TCI Express Ltd,TCI Express Limited
540221,SHASHANK,Shashank Traders Ltd,Shashank Traders Limited
540222,LAURUSLABS,Laurus Labs Ltd,Laurus Labs Limited
540243,NEWLIGHT,New Light Apparels Ltd,NEW LIGHT APPARELS LIMTED
540252,VSL,Veeram Securities Ltd,VEERAM SECURITIES LIMITED
540254,MTPL,Marg Techno Projects Ltd,MARG TECHNO PROJECTS LIMITED
540259,SHANGAR,Shangar Decor Ltd,SHANGAR DECOR LIMITED
540266,GLCL,Globe Commercials Ltd,Globe Commercials Limited
540267,FLORACORP,Flora Corporation Ltd,Flora Corporation Limited
540268,TRU,TruCap Finance Ltd,TruCap Finance Limited
540269,SKL,Super Fine Knitters Ltd,SUPER FINE KNITTERS LIMITED
540270,RAIDEEPIND,Raideep Industries Ltd,Raideep Industries Limited
540293,PRICOLLTD,Pricol Ltd,Pricol Limited
540310,CFL,Classic Filaments Ltd,Classic Filaments Limited
540311,JITFINFRA,JITF Infralogistics Ltd,JITF INFRALOGISTICS LIMITED
540318,SUERYAAKNI,Sueryaa Knitwear Ltd,Sueryaa Knitwear Limited
540332,TANVI,Tanvi Foods (India) Ltd,Tanvi Foods (India) Limited
540358,RMC,RMC Switchgears Ltd,RMC SWITCHGEARS LIMITED
540359,PARMAX,Parmax Pharma Ltd,Parmax Pharma Limited
540360,LLFICL,Leading Leasing Finance And Investment Company Ltd,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED
540361,DANUBE,Danube Industries Ltd,DANUBE INDUSTRIES LIMITED
540366,RADIOCITY,Music Broadcast Ltd,Music Broadcast Limited
540376,DMART,Avenue Supermarts Ltd,Avenue Supermarts Limited
540377,IFL,IFL Enterprises Ltd,IFL ENTERPRISES LIMITED
540386,ONTIC,Ontic Finserve Ltd,Ontic Finserve Limited
540393,SMLT,Sarthak Metals Ltd,Sarthak Metals Limited
540395,CHEMCRUX,Chemcrux Enterprises Ltd,Chemcrux Enterprises Limited
540396,MANOMAY,Manomay Tex India Ltd,Manomay Tex India Limited
540401,MAXIMUS,Maximus International Ltd,Maximus International Limited
540402,MANAS,Manas Properties Ltd,Manas Properties Limited
540403,CLEDUCATE,CL Educate Ltd,CL Educate Limited
540404,PRIMEFRESH,Prime Fresh Ltd,PRIME FRESH LIMITED
540416,OCTAWARE,Octaware Technologies Ltd,Octaware Technologies Limited
540425,SHANKARA,Shankara Building Products Ltd,Shankara Building Products Limited
540455,ESCORP,Escorp Asset Management Ltd,Escorp Asset Management Limited
540467,PARMSILK,Parmeshwari Silk Mills Ltd,PARMESHWARI SILK MILLS LIMITED
540468,KMSMEDI,KMS Medisurgi Ltd,KMS Medisurgi Limited
540481,CLFL,Classic Leasing & Finance Ltd,Classic Leasing & Finance Ltd.
540492,STARLENT,Starlineps Enterprises Ltd,STARLINEPS ENTERPRISES LIMITED
540497,SCHAND,S Chand and Company Ltd,S Chand And Company Limited
540515,KANUNGO,Kanungo Financiers Ltd,KANUNGO FINANCIERS LIMITED
540519,MEERA,Meera Industries Ltd,Meera Industries Limited
540530,HUDCO,Housing & Urban Development Corporation Ltd,Housing &Urban Development Corporation Ltd.
540544,PSPPROJECT,PSP Projects Ltd,PSP Projects Limited
540545,BGJL,Bhakti Gems and Jewellery Ltd,Bhakti Gems And Jewellery Limited
540550,YUG,Yug Decor Ltd,Yug Decor Limited
540570,VARIMAN,Variman Global Enterprises Ltd,VARIMAN GLOBAL ENTERPRISES LIMITED
540575,STARCEMENT,Star Cement Ltd,Star Cement Limited
540590,RIDDHICORP,Riddhi Corporate Services Ltd,Riddhi Corporate Services Limited
540595,TEJASNET,Tejas Networks Ltd,Tejas Networks Limited
540596,ERIS,Eris Lifesciences Ltd,Eris Lifesciences Limited
540602,GTPL,GTPL Hathway Ltd,GTPL Hathway Limited
540611,AUBANK,AU Small Finance Bank Ltd,AU Small Finance Bank Limited
540612,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,ICICI Prudential Mutual Fund
540613,GEL,Gautam Exim Ltd,Gautam Exim Limited
540614,GGENG,G G Engineering Ltd,G G Engineering Limited
540615,7NR,7NR Retail Ltd,7NR Retail Limited
540642,SALASAR,Salasar Techno Engineering Ltd,Salasar Techno Engineering Limited
540647,GANGESSECU,Ganges Securities Ltd,Ganges Securities Ltd.
540648,PALASHSECU,Palash Securities Ltd,Palash Securities Limited
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,AVADH SUGAR & ENERGY LIMITED
540650,MAGADSUGAR,Magadh Sugar & Energy Ltd,Magadh Sugar & Energy Limited
540651,JIGAR,Jigar Cables Ltd,Jigar Cables Limited
540652,CTCL,Captain Technocast Ltd,Captain Technocast Limited
540654,GSTL,Globalspace Technologies Ltd,GlobalSpace Technologies Limited
540669,UTINEXT50,UTI Nifty Next 50 ETF,UTI Mutual Fund
540673,SIS,SIS Ltd,SIS LIMITED
540678,COCHINSHIP,Cochin Shipyard Ltd,Cochin Shipyard Limited
540679,SMSLIFE,SMS Lifesciences India Ltd,SMS Lifesciences India Ltd
540680,KIOCL,KIOCL Ltd,KIOCL Limited
540681,CHOTHANI,Chothani Foods Ltd,CHOTHANI FOODS LIMITED
540686,SMRUTHIORG,Smruthi Organics Ltd,Smruthi Organics Limited
540691,ABCAPITAL,Aditya Birla Capital Ltd,Aditya Birla Capital Ltd
540692,APEX,Apex Frozen Foods Ltd,Apex Frozen Foods Limited
540693,SHISHIND,Shish Industries Ltd,Shish Industries Limited
540694,ANG,ANG Lifesciences India Ltd,ANG Lifesciences India Limited
540696,KCDGROUP,KCD Industries India Ltd,KCD INDUSTRIES INDIA LIMITED
540699,DIXON,Dixon Technologies (India) Ltd,Dixon Technologies (India) Limited
540700,BRNL,Bharat Road Network Ltd,Bharat Road Network Limited
540701,DCAL,Dishman Carbogen Amcis Ltd,Dishman Carbogen Amcis Limited
540702,LASA,Lasa Supergenerics Ltd,Lasa Supergenerics Limited
540703,PROCLB,Pro Clb Global Ltd,PRO CLB GLOBAL LIMITED
540704,MATRIMONY,Matrimony.com Ltd,Matrimony.com Limited
540709,RHFL,Reliance Home Finance Ltd,Reliance Home Finance Limited
540710,CAPACITE,Capacite Infraprojects Ltd,Capacit'e Infraprojects Limited
540715,SAGAR,Sagar Diamonds Ltd,Sagar Diamonds Limited
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,ICICI Lombard General Insurance Company Limited
540717,PQIF,Polo Queen Industrial and Fintech Ltd,Polo Queen Industrial and Fintech Limited
540718,AKM,AKM Creations Ltd,AKM CREATIONS LIMITED
540719,SBILIFE,SBI Life Insurance Company Ltd,SBI Life Insurance Company Limited
540724,DIAMONDYD,Prataap Snacks Ltd,Prataap Snacks Limited
540725,SHAREINDIA,Share India Securities Ltd,Share India Securities Limited
540726,TTFL,Trident Texofab Ltd,Trident Texofab Limited
540727,POOJA,Poojawestern Metaliks Ltd,Poojawestern Metaliks Limited
540728,SAYAJIIND,Sayaji Industries Ltd,Sayaji Industries Limited
540729,VANTABIO,Vanta Bioscience Ltd,Vanta Bioscience Limited
540730,MEHAI,Mehai Technology Ltd,Mehai Technology  Limited
540735,IRIS,IRIS Business Services Ltd,IRIS Business Services Limited
540737,SGRL,Shree Ganesh Remedies Ltd,Shree Ganesh Remedies Limited
540738,STL,Shreeji Translogistics Ltd,Shreeji Translogistics Limited
540743,GODREJAGRO,Godrej Agrovet Ltd,Godrej Agrovet Limited
540749,MASFIN,MAS Financial Services Ltd,MAS Financial Services Limited
540750,IEX,Indian Energy Exchange Ltd,Indian Energy Exchange Limited
540755,GICRE,General Insurance Corporation of India,General Insurance Corporation of India
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,Kaarya Facilities and Services Limited
540757,SCPL,Sheetal Cool Products Ltd,SHEETAL COOL PRODUCTS LIMITED
540762,TIINDIA,Tube Investments of India Ltd,Tube Investments of India Ltd
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED
540768,MAHLOG,Mahindra Logistics Ltd,Mahindra Logistics Limited
540769,NIACL,The New India Assurance Company Ltd,The New India Assurance Company Limited
540774,IFGLEXPOR,IFGL Refractories Ltd,IFGL Refractories Limited
540775,KHADIM,Khadim India Ltd,Khadim India Limited
540776,5PAISA,5paisa Capital Ltd,5paisa Capital Limited
540777,HDFCLIFE,HDFC Life Insurance Company Ltd,HDFC LIFE INSURANCE COMPANY LIMITED
540782,SBRANDS,Sanghvi Brands Ltd,Sanghvi Brands Limited
540786,SHARIKA,Sharika Enterprises Ltd,SHARIKA ENTERPRISES LIMITED
540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,ICICI Prudential Mutual Fund
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd,Aspira Pathlab & Diagnostics Limited
540789,DNAMEDIA,Diligent Media Corporation Ltd,Diligent Media Corporation Limited
540795,DYCL,Dynamic Cables Ltd,Dynamic Cables Limited
540796,RATNABHUMI,Ratnabhumi Developers Ltd,Ratnabhumi Developers Limited
540797,SHALBY,Shalby Ltd,Shalby Limited
540798,FSC,Future Supply Chain Solutions Ltd,Future Supply Chain Solutions Limited
540809,MRCAGRO,MRC Agrotech Ltd,MRC AGROTECH LIMITED
540811,DML,Diggi Multitrade Ltd,Diggi Multitrade Limited
540821,SADHNA,Sadhna Broadcast Ltd,SADHNA BROADCAST LTD
540824,ASTRON,Astron Paper & Board Mill Ltd,Astron Paper & Board Mill Limited
540829,CHANDRIMA,Chandrima Mercantiles Ltd,Chandrima Mercantiles limited
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,Rithwik Facility Management Services Limited
540850,JFL,Jhandewalas Foods Ltd,Jhandewalas Foods Limited
540874,7SEASL,7Seas Entertainment Ltd,7SEAS ENTERTAINMENT LIMITED
540879,APOLLO,Apollo Micro Systems Ltd,Apollo Micro Systems Limited
540900,NEWGEN,Newgen Software Technologies Ltd,Newgen Software Technologies Limited
540901,PRAXIS,Praxis Home Retail Ltd,Praxis Home Retail Limited
540902,AMBER,Amber Enterprises India Ltd,Amber Enterprises India Limited
540903,CRPRISK,CRP Risk Management Ltd,CRP Risk Management Limited
540904,TIRUFOAM,Tirupati Foam Ltd,TIRUPATI FOAM LIMITED
540914,SRUSTEELS,SRU Steels Ltd,SRU Steels Limited
540923,ASHOKAMET,Ashoka Metcast Ltd,Ashoka Metcast Limited
540935,GALAXYSURF,Galaxy Surfactants Ltd,Galaxy Surfactants Limited
540936,GGL,Gautam Gems Ltd,Gautam Gems Limited
540937,MEDICO,Medico Remedies Ltd,MEDICO REMEDIES LIMITED
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd,Gujarat Hy-Spin Limited
540952,LAL,Lorenzini Apparels Ltd,LORENZINI APPARELS LIMITED
540953,KENVI,Kenvi Jewels Ltd,Kenvi Jewels Limited
540954,IWP,The Indian Wood Products Company Ltd,The Indian Wood Products Co. Ltd.
540955,TDSL,Tasty Dairy Specialities Ltd,Tasty Dairy Specialities Limited
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,Bhatia Communications & Retail (India) Limited
540961,SHIVAMILLS,Shiva Mills Ltd,Shiva Mills Limited
540975,ASTERDM,Aster DM Healthcare Ltd,Aster DM Healthcare Limited
540980,YSL,The Yamuna Syndicate Ltd,The Yamuna Syndicate Ltd
541005,KANCOTEA,Kanco Tea & Industries Ltd,KANCO TEA & INDUSTRIES LIMITED
541006,ANGEL,Angel Fibers Ltd,Angel Fibers Limited
541019,HGINFRA,H.G. Infra Engineering Ltd,H.G. Infra Engineering Limited
541083,INFLAME,Inflame Appliances Ltd,Inflame Appliances Limited
541096,BPLPHARMA,Bharat Parenterals Ltd,Bharat Parenterals Limited
541112,SHREESHAY,Shreeshay Engineers Ltd,Shreeshay Engineers Limited
541133,ACFL,Apex Capital And Finance Ltd,APEX CAPITAL AND FINANCE LIMITED
541143,BDL,Bharat Dynamics Ltd,Bharat Dynamics Limited
541144,ACTIVE,Active Clothing Co Ltd,Active Clothing Co  Limited
541152,GOYALALUM,Goyal Aluminiums Ltd,GOYAL ALUMINIUMS LIMITED
541153,BANDHANBNK,Bandhan Bank Ltd,Bandhan Bank Limited
541154,HAL,Hindustan Aeronautics Ltd,Hindustan Aeronautics Limited
541161,KBCGLOBAL,KBC Global Ltd,KBC GLOBAL LIMITED
541163,SANDHAR,Sandhar Technologies Ltd,Sandhar Technologies Limited
541167,YASHO,Yasho Industries Ltd,YASHO INDUSTRIES LIMITED
541178,BENARA,Benara Bearings and Pistons Ltd,Benara Bearings and Pistons Limited
541179,ISEC,ICICI Securities Ltd,ICICI Securities Limited
541195,MIDHANI,Mishra Dhatu Nigam Ltd,Mishra Dhatu Nigam Limited
541196,LEX,Lex Nimble Solutions Ltd,Lex Nimble Solutions Limited
541206,OBCL,Orissa Bengal Carrier Ltd,Orissa Bengal Carrier Limited
541228,TRL,Taylormade Renewables Ltd,Taylormade Renewables Limited
541233,LEMONTREE,Lemon Tree Hotels Ltd,Lemon Tree Hotels Limited
541269,CHEMFAB,Chemfab Alkalis Ltd,Chemfab Alkalis Ltd
541276,HARDWYN,Hardwyn India Ltd,HARDWYN INDIA LIMITED
541299,DLCL,Dr Lalchandani Labs Ltd,DR LALCHANDANI LABS LIMITED
541301,ORIENTELEC,Orient Electric Ltd,Orient Electric Limited
541302,DHRUV,Dhruv Consultancy Services Ltd,Dhruv Consultancy Services Limited
541303,AKSHAR,Akshar Spintex Ltd,Akshar Spintex Limited
541304,INDOUS,Indo Us Bio-Tech Ltd,Indo US Bio-Tech Limited
541313,BSE500IETF,ICICI Prudential S&P BSE 500 ETF,ICICI Prudential Mutual Fund
541336,INDOSTAR,Indostar Capital Finance Ltd,IndoStar Capital Finance Limited
541337,MILEFUR,Milestone Furniture Ltd,Milestone Furniture Limited
541338,UHZAVERI,U. H. Zaveri Ltd,U. H. ZAVERI LIMITED
541347,PARVATI,Parvati Sweetners and Power Ltd,Parvati Sweetners and Power Ltd.
541352,MEGASTAR,Megastar Foods Ltd,Megastar Foods Limited
541353,INNOVATORS,Innovators Facade Systems Ltd,Innovators Facade Systems Limited
541358,UCIL,Unifinz Capital India Ltd,UNIFINZ CAPITAL INDIA LIMITED
541400,ZIMLAB,Zim Laboratories Ltd,ZIM Laboratories Limited
541402,AFFORDABLE,Affordable Robotic & Automation Ltd,Affordable Robotic & Automation Limited
541403,DOLLAR,Dollar Industries Ltd,Dollar Industries Limited
541418,NGIL,Nakoda Group of Industries Ltd,NAKODA GROUP OF INDUSTRIES LIMITED
541444,PALMJEWELS,Palm Jewels Ltd,Palm Jewels Limited
541445,WAA,Waa Solar Ltd,Waa Solar Limited
541450,ADANIGREEN,Adani Green Energy Ltd,Adani Green Energy Limited
541503,UNICK,Unick Fix-A-Form And Printers Ltd,Unick Fix-A- Form and Printers Limited
541540,SOLARA,Solara Active Pharma Sciences Ltd,SOLARA ACTIVE PHARMA SCIENCES LIMITED
541546,GAYAHWS,Gayatri Highways Ltd,GAYATRI HIGHWAYS LTD
541556,RITES,RITES Ltd,RITES Limited
541557,FINEORG,Fine Organic Industries Ltd,Fine Organic Industries Limited
541578,VARROC,Varroc Engineering Ltd,Varroc Engineering Limited
541601,RAJNISH,Rajnish Wellness Ltd,Rajnish Wellness Limited
541633,STRAEXPO,Sophia Traexpo Ltd,Sophia Traexpo Limited
541634,RAWEDGE,Raw Edge Industrial Solutions Ltd,Raw Edge Industrial Solutions Limited
541700,TCNSBRANDS,TCNS Clothing Co. Ltd,TCNS Clothing Co. Limited
541701,SUPERSHAKT,Supershakti Metaliks Ltd,Supershakti Metaliks Limited
541702,ASHNI,Ashnisha Industries Ltd,Ashnisha Industries Limited
541703,RACONTEUR,Raconteur Global Resources Ltd,RACONTEUR GLOBAL RESOURCES LIMITED
541729,HDFCAMC,HDFC Asset Management Company Ltd,HDFC Asset Management Company Limited
541735,VIVANTA,Vivanta Industries Ltd,Vivanta Industries Limited
541741,TINNATFL,Tinna Trade Ltd,Tinna Trade Limited
541770,CREDITACC,CreditAccess Grameen Ltd,CreditAccess Grameen Ltd.
541771,AMINTAN,Amin Tannery Ltd,AMIN TANNERY LIMITED
541778,DEEP,Deep Polymers Ltd,Deep Polymers Limited
541799,SMEL,Sungold Media and Entertainment Ltd,Sungold Media and Entertainment Limited
541809,NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,ICICI Prudential Mutual Fund
541865,ASRL,Add-Shop ERetail Ltd,Add-Shop E-Retail Limited
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd,Space Incubatrics Technologies Limited
541929,SGIL,Synergy Green Industries Ltd,Synergy Green Industries Limited
541945,RANJEET,Ranjeet Mechatronics Ltd,Ranjeet Mechatronics Limited
541956,IRCON,IRCON International Ltd,IRCON International Ltd
541967,SKYGOLD,Sky Gold Ltd,SKY GOLD LIMITED
