Stock Number,Stock Name
308582,Irm Energy Limited
227718,Navkar Corporation Limited
105412,Wendt India Limited
209127,Sp Apparels Limited
132162,Jk Paper Limited
100645,Deepak Ferts & Petrochemicals Corp Limited
100296,Nahar Spinning Mills Limited
214816,Akums Drugs And Pharmaceuticals Limited
108814,Cosmo First Limited
121016,Indo Count Industries Limited
209492,Uti Asset Management Company Limited
305653,Gmr Power And Urban Infra Limited
106285,Bayer Cropscience Limited
240461,Jana Small Finance Bank Limited
316108,Sobha Limited - Partly Paid
100235,Kalyani Steels Limited
282626,H.G. Infra Engineering Limited
100425,Ambuja Cements Limited
109627,Hindustan Dorr Oliver Limited@
216369,Nhpc Limited
132508,Jindal Stainless Limited
123367,Dcm Shriram Limited
226627,Sharda Cropchem Limited
119600,Ccl Products India Limited
295757,Chemcon Speciality Chemicals Limited
313495,Unicommerce Esolutions Limited
292711,Flair Writing Industries Limited
200115,Titagarh Rail Systems Limited
314769,Ecos India Mobility And Hospitality Limited
222255,Eris Lifesciences Limited
287237,Ujjivan Small Finance Bank Limited
209587,Vrl Logistics Limited
104741,Indian Hume Pipe Company Limited
132741,Kamdhenu Limited
209078,Nippon Life Asset Management Limited
190003,Karur Vysya  Bank Limited
240461,Jana Small Finance Bank
123398,Johnson Controls-Hitachi Airconditioning India Limited
112599,Adani Enterprises
132868,Dlf Limited
100228,Jsw Steel Limited
130965,Indian Oil Corp Limited
132181,Gujarat Mineral Development Corp Limited
284503,Ask Automotive Limited
306605,Innova Captab Limited
208433,Inox India Limited
305799,Kfin Technologies Pvt Limited
221554,Yatra Online Limited
221267,Fedbank Financial Services Limited
209914,Apeejay Surrendra Park Hotels Limited
314769,Ecos (India) Mobility & Hospitality Limited
229218,Medi Assist Healthcare Services Limited
312884,Gopal Snacks Limited
210320,Interarch Building Products Limited
235594,Northern Arc Capital Limited
288476,Utkarsh Small Finance Bank Limited
271022,Uniparts India Limited
131316,Sandur Laminates Limited @
239410,Minerava Holdings Limited @
239411,Tirrihannah Company Limited @
239409,Crystal Cable Industries Limited @
109966,Vst Industries Limited
132258,Transtream India.Com Limited
224849,Alembic Pharmaceuticals Limited
228972,5Paisa Capital Limited
100068,Disa India Limited
237044,Berkshire Hathaway Inc - Class B
305788,Yatharth Hospital & Trauma Care Services Limited
292711,Flair Writing Industries Limited
100042,Basf India Limited
237831,Jsw Infrastructure Limited
103100,Phoenix Mills Limited
218533,Narayana Hrudalaya Limited
294253,Brainbees Solutions Limited
103101,Marathon Nextgen Realty Limited
231440,Allied Blenders And Distillers Limited #
100150,Foseco India Limited
313834,Grasim Industries Limited Partly Paid Up Fv 0.5 #
303322,C.E. Info Systems Limited
303157,Rategain Travel Technologies Limited
229414,Nazara Technologies Limited
232592,Latent View Analytics Limited
284232,Happiest Minds Technologies Lt
208763,Mtar Technologies Limited
102219,Borosil Renewables Limited
209492,Uti Asset Management Company Limited
251791,Aptus Value Housing Finance India Limited
216147,Nuvoco Vistas Corp Limited
117206,Lumax Industries Limited
132648,Yes Bank Limited
295872,Gujarat Fluorochemicals Limited
112455,Lloyds Metals And Energy Limited
220741,Sammaan Capital Limited
190024,The Fertilisers And Chemicals Travancore Limited
217385,The New India Assurance Co. Limited
207673,Adani Wilmar Limited
100116,Idbi Bank Limited
277374,Antony Waste Handling Cell Limited
220519,Bajaj Consumer Care Limited
217889,Tata Motors Limited (Dvr)
313455,Sanstar Limited
106590,Pcbl Limited
200055,Rural Electrification Corporation Limited
200019,Transformers & Rectifiers (India) Limited
304683,Venus Pipes & Tubes Limited
100093,Cg Power And Industrial Solutions Limited
300790,Tarc Limited
122108,Yuken India Limited
314328,Forbes Precision Tools And Mach Pts Limited
100243,Kirloskar Industries Limited
212035,Vascon Engineers Limited
208414,Indian Renewable Energy Dev Agency Limited
190024,Fertilizers & Chemicals Travancore Limited
289858,Manorama Industries Limited
235594,Northern Arc Capital Limited
130005,The India Cements Limited
237596,Baidu Inc Spon Adr
100295,Vedanta Limited
222055,Interglobe Aviation Limited
100400,Tata Power Company Limited
132810,Power Finance Corporation Limited
200055,Rec Limited
130965,Indian Oil Corporation Limited
111243,Cholamandalam Invest & Finance Co Limited
132343,Tvs Motor Company Limited
132155,Gail (India) Limited
100550,Siemens Limited
132424,Godrej Consumer Products Limited
217379,Icici Lombard General Insurance Company
100331,Pidilite Industries Limited
117354,Havells India Limited
132432,United Spirits Limited
100002,Abb India Limited
252306,Zomato Limited
132286,Jindal Steel & Power Limited
100425,Ambuja Cements Limited
100096,Dabur India Limited
100103,Bharat Heavy Electricals Limited
100387,Shree Cement Limited
100530,Bosch Limited
100420,Torrent Pharmaceuticals Limited
210258,Icici Prudential Life Insurance Company
208412,Indian Railway Catering & Tourism Corp
229365,Jio Financial Services Limited
132321,Zydus Lifesciences Limited
223595,Avenue Supermarts Limited
289554,Adani Green Energy Limited
209867,Adani Power Limited
100490,Bajaj Holdings & Investment.Limited
208461,Jsw Energy Limited
271875,Adani Energy Solutions Limited
219442,Macrotech Developers Limited
216369,Nhpc Limited
217280,Indian Railway Finance Corporation Limited
100830,Colgate Palmolive (India) Limited
103806,Srf Limited
131642,Marico Limited
109480,Berger Paints (I) Limited
100067,Blue Star Limited
305499,Suraj Estate Developers Limited
303575,Electronics Mart India Limited
251390,Nxp Semiconductors Nv
298292,Apple Inc
218241,Microsoft Corp
225213,Nvidia Corporation
225172,Broadcom Inc
218259,Oracle Corporation
282023,Salesforce Inc
294043,Advanced Micro Devices Inc
239630,Adobe Inc
219460,Accenture Plc
219469,Ibm
295796,Cisco Systems Inc
293119,Servicenow Inc.
239629,Texas Instruments Inc
225197,Intuit Inc
237034,Applied Materials Inc
240759,Analog Devices Inc
304863,Palo Alto Networks Inc
225206,Micron Technology Inc
225199,Lam Research Corporation
225198,Kla Corp
298322,Arista Networks Inc.
288163,Synopsys Inc
298317,Amphenol Corp
298454,Motorola Solutions Inc
288162,Cadence Design Sys Inc
239632,Autodesk Inc
295250,Roper Technologies Inc
298392,Fortinet Inc
298515,Te Connectivity Limited
310153,Fair Isaac Corp
301602,Monolithic Power System Inc
296452,Microchip Technology Inc
219464,Cognizant Tech Solutions
298395,Gartner Inc
298356,Corning Inc
272501,Hp Inc
304884,On Semiconductor Corporation
296898,Cdw Corp/De
296897,Ansys Inc
298423,Keysight Technologies Inc
279209,Hewlett Packard Enterprise Co
225221,Seagate Technology Holdings Plc
240768,Western Digital Corp
302168,Ptc Inc
299139,Teledyne Technologies Inc
225228,Verisign Inc
278701,Five-Star Business Finance Limited,
126299,Mphasis Limited
124051,Polyplex Corporation Limited
209058,Ramky Infrastructure Limited
218215,Industrial And Commercial Bank Of China Limited
299146,Meituan
218205,Hsbc Holdings Plc
218135,China Construct Bk-H
218141,China Mobile Limited
300176,Xiaomi Corporation
218204,Hong Kong Exchanges And Clearing Limited
218275,Ping An Insurance Group Co Of China Limited
218115,Bank Of China Limited
218160,Cnooc Limited
219020,Byd Company Limited - H Shares
300155,Jd.Com Inc
219333,Techtronic Industries Co Limited
218139,China Merchants Bank Co. Limited - H Shares
305855,Li Auto Inc
220849,Clp Holdings Limited
301010,Anta Sports Products Limited
218273,Petrochina Company Limited
274615,Ck Hutchison Holdings Limited
218149,China Shenhua - H
218145,China Petroleum -H-
218138,China Life Insurance Co Limited
218317,Sun Hung Kai Properties
280665,Netease Inc
218351,Zijin Mining Group Co Limited
294356,Link Reit Npv
218124,Boc Hong Kong Holdings Limited
219039,China Resources Land Limited
304922,Semiconductor Manufacturing International Corp
218231,Lenovo Group Limited
246090,Galaxy Entertainment Group Limited
296426,Trip.Com Group Limited
304916,Haier Smart Home Co Limited
224344,Baidu Inc
218200,Hang Seng Bank
285509,Geely Auto
220850,The Hong Kong China Gas Company Limited
223816,Power Assets Holdings Limited
305852,Nongfu Spring Co. Limited
303826,Citic Limited
287480,Ck Asset Holdings Limited
300175,Wuxi Biologics (Cayman) Inc.
218144,China Overseas Land & Investment Limited
219035,China Mengniu Dairy Co
249970,Shenzhou International Group Holdings Limited
304858,China Resources Beer (Holdings) Company Limited
218246,Mtr Corp Limited
287481,Wh Group Limited
276599,Cspc Pharmaceutical Group Limited
237055,Sands China Limited
304859,Enn Energy Holdings Limited
287856,Wharf Real Estate Investment Company Limited
303827,Li Ning Company Limited
288188,Sunny Optical Tech
218153,China Unicom Hong Kong Limited
218147,China Resources Power Holdings Co Limited
304917,Jd Health International Inc
293113,Sino Biopharmaceutical Limited
301940,Haidilao International Holding Limited
306652,China Hongqiao Group Limited
220855,Henderson Land Development Co Limited
299446,Alibaba Health Information Technology Limited
294354,Ck Infrastructure Holdings Limited
301941,Longfor Group Holdings Limited
312347,Sinopharm Group Co Limited
218128,Byd Electronic International Co Limited
307746,Hansoh Pharmaceutical Group Company Limited
300685,China Resources Mixc Lifestyle Services Limited
226235,Tingyi (Cayman Islands) Holdings Corp
298794,Budweiser Brewing Company Apac Limited
283647,Xinyi Solar Holdings Limited
303828,Xinyi Glass Holdings Limited
313462,Wuxi Apptec Co.Limited
226230,Hengan International Group Co Limited
307745,Chow Tai Fook Jewellery Group Limited
306656,Orient Overseas (International) Limited
218199,Hang Lung Properties Limited
220853,New World Development
306658,Zhongsheng Group Holdings Limited
209037,Rail Vikas Nigam Limited
219442,Macrotech Developers Limited
100093,Cg Power And Industrial Solutions Limited
208461,Jsw Energy Limited
226720,Kalyan Jewellers India Limited
190071,Sundaram Finance Limited
100188,Hindustan Zinc Limited
212705,Bharat Dynamics Limited
219700,Mazagon Dock Shipbuilders Limited
220512,Sjvn Limited
132375,Tips Music Limited
313834,Eqt (Pp) - Grasim Inds Limited
233932,Indostar Capital Finance Limited
132851,Insecticides (India) Limited
102137,Deccan Cements Limited
218071,Max Healthcare Institute Limited
100368,Ruchi Soya Industries Limited
208414,Indian Renewable Energy Development Agency Limited
132149,Bank Of India
112455,Lloyds Metals & Energy Limited
190024,The Fertilisers And Chemicals.
132525,Bank Of Maharashtra
207673,Adani Wilmar Limited
304683,Venus Pipes & Tubes Limited
231440,Allied Blenders And Distillers Limited
223666,Dee Development Engineers Limited
132856,Time Technoplast Limited
132768,Fiem Industries Limited
123398,Johnson Controls - Hitachi Air Conditioning India Limited
100780,Zuari Industries Limited
120111,Ratnamani Metals &Amp; Tubes Limited
132395,Axiscades Engineering Technologies Limited
209420,Tata Technologies Limited
132809,Firstsource Solutions Limited
104067,Zensar Technolgies Limited
219464,Cognizant Technology Solutions
100008,Amara Raja Energy &  Mobility Limited
100184,Himadri Speciality Chemical Limited
100183,Hfcl Limited
132527,Ramkrishna Forgings Limited
100003,Aegis Logistics Limited
115055,Anant Raj Limited
131768,Poly Medicure Limited
100125,Eid Parry (India) Limited
100645,Deepak Fertilisers & Petrochemicals Corp. Limited
274045,Rainbow Childrens Medicare Limited
226156,Anand Rathi Wealth Limited
132439,Olectra Greentech Limited
284232,Happiest Minds Technologies Limited
244937,Ptc Industries Limited
267465,Shyam Metalics And Energy Limited
132790,Tanla Platforms Limited
306733,Signatureglobal (India) Limited
123405,Jm Financial Limited
208089,Nuvama Wealth Management Limited
117146,Usha Martin Limited
132762,Action Construction Equipments Limited
235955,Home First Finance Company India Limited
131595,Capri Global Capital  Limited
308764,Honasa Consumer Limited
101425,Bombay Burmah Trading Corp Limited
106820,Astra Idl Limited
100690,Gujarat State Fertilizers & Chemicals
132209,Jammu & Kashmir Bank Limited
132163,Saregama India Limited
229820,Schneider Electric Infrastructure Limited
100110,Chennai Petroleum Corp Limited
132670,Shree Renuka Sugars Limited
114162,Welspun Living Limited
281585,Bls International Services Limited
109631,Heg Limited
100106,Ifci Limited
132371,Tata Teleservices (Maharashtra) Limited
132313,Mahindra Lifespace Developers Limit
132356,Triveni Engeneering & Ind. Limited
124742,Caplin Point Laboratories Limited
131500,Rajesh Exports Limited
219492,Valor Estate Limited
132885,Central Bank Of India
132605,Jbm Auto Limited
216147,Nuvoco Vistas Corporation Limited (100% Subsidiary Of Nirma Limited & Erstwhile Lafarge India Limited)
121070,Alok Industries Limited
303322,C.E. Info Systems Limited
132181,Gujarat Mineral Dev. Corp. Limited
210284,Indegene Limited
210903,Tvs Supply Chain Solutions Limited
229901,Rattanindia Enterprises Limited
130999,Balaji Amines Limited
123610,Iti Limited
132872,Sun Pharma Advan. Res.Co.Limited
296479,Easy Trip Planners Limited
132798,Network 18 Media & Investments Limited
124226,Gujarat Ambuja Exports Limited
273198,Route Mobile Limited
101301,Tata Investment Corp Limited
123367,Dcm Shriram Limited
209400,Tamilnad Mercantile Bank Limited
190064,Jai Balaji Industries Limited
100109,Mangalore Refinery And Petrochemica
112179,Sunteck Realty Limited
131599,Fdc Limited
102219,Borosil Renewables Limited
216564,Prince Pipes And Fittings Limited
130813,Krbl Limited
132749,Allcargo Logistics Limited
226328,Anupam Rasayan India Limited
132156,Vaibhav Global Limited
304102,Bharti Airtel Limited Partly Paid Up Fv 1.25
311991,Bajel Projects Limited
126951,Stylam Industries Limited
100459,Procter & Gamble Hygiene&Healthcare Limited
100469,The Federal Bank  Limited
286335,Au Small Finance Bank Limited
132805,Redington Limited
100188,Hindustan Zinc Limited
100125,E.I.D.-Parry (India) Limited
100294,Ncc Limited
100690,Gujarat State Fert.& Chemicals
132149,Bank Of India
220741,Indiabulls Housing Finance Limited
132636,Iifl Finance Limited
287237,Ujjivan Small Finance Bank Limited
132209,Jammu & Kashmir Bank Limited
127001,Ashapura Minechem Limited
106820,Astrazeneca Pharma India Limited
132735,R Systems International Limited
223140,Matrimony.Com Limited
132663,Sasken Technologies Limited
236257,Artemis Medicare Services Limited
313834,Grasim Industries Limited - Rights
208412,Indian Railway Catering And Tourism Corporation Limited
106943,J.B.Chemicals & Pharmaceuticals Limited
132527,Ramkrishna Forgings Limited
278701,Five-Star Business Finance Limited
130019,Jubilant Pharmova Sciences Limited
251791,Aptus Value Housing Finance
220674,Jupiter Wagons Limited
295131,Sterling And Wilson Renewable Energy Limited
222554,Data Patterns India Limited
132439,Olectra Greentech Limited
132790,Tanla Platforms Limited
105533,Westlife Development Limited
221842,Creditaccess Grameen Limited
267465,Shyam Metalics & Energy Limited
208089,Nuvama Wealth & Investment Limited
132734,Godawari Power And Ispat Limited
101425,Bombay Burmah Trading Corporation Limited
100241,Kirloskar Brothers Investment Limited
209097,Rites Limited
114162,Welspun India Limited
123598,The Shipping Corporation Of India Limited
293601,Archean Chemicals Limited
209038,Railtel Corporation Of India Limited
219492,Db Realty Limited
132605,Jbm Auto Limited
107880,V.I.P. Industries Limited
229901,Rattanindia Enterprises Limited
132872,Sun Pharma Advanced Research Co. Limited
113377,Mmtc Limited
208763,Mtar Technologies Pvt Limited
200082,Mahindra Holidays And Resorts India Limited
292711,Flair Writing Industries Limited
220741,Sammaan Capital Limited
207901,Bombay Stock Exchange Limited (Bse)
209037,Rail Vikas Nigam Limited
100459,Procter & Gamble Hygiene & Healthca
209420,Tata Technologies Limited
100660,Glaxosmithkline Pharmaceuticals Limited
124000,Poonawalla Fincorp Limited
132889,K.P.R. Mill Limited
190024,Fertilisers And Chemicals Travancore Limited
217385,The New India Assurance Company Limited
123618,Dredging Corporation Of India Limited
302244,Krsnaa Diagnostics Limited
131978,Ambika Cotton Mills Limited
200047,Globus Spirits Limited
131795,Atul Auto Limited
126521,Sanghi Industries Limited
208646,Mstc Limited
131369,Wellwin Industry Limited
132899,Kaveri Seed Company Limited
101455,Greaves Cotton Limited
107880,Vip Industries Limited
296050,Indigo Paints Limited
100165,Kansai Nerolac Paints Limited
100214,Ion Exchange India Limited
308651,Zaggle Prepaid Ocean Service
232356,Aeroflex Industries Limited
119126,Hindustan Foods Limited
123398,Johnson Controls-Hitachi Ac India Limited
109820,Huhtamaki India Limited
100490,Bajaj Holdings And Investment Limited
218320,Taiwan Semiconductor Manufacturing Co Limited
304864,Asia Vital Components Co Limited
304878,Jentech Precision Industrial Co Limited
305216,Bizlink Holding Inc
304882,Mongodb Inc
312348,Taiwan Union Technology Corp
308855,Mpi Corporation
317489,King Yuan Electronics Co Limited
305214,All Ring Tech Co Limited
304869,Ememory Technology Inc
311534,Quanta Computer Inc.
307350,Accton Technology Corporation
315508,Formosa Laboratories Inc
304876,Gold Circuit Electronics Limited
218240,Mediatek Incorporation
307012,Winway Technology Co. Limited
305218,Grand Process Technology Corporation
304865,Aspeed Technology Inc
304877,Gudeng Precision Industrial Co Limited
304890,Visual Photonics Epitaxy Co Limited
311907,King Slide Works Co Limited
304868,Elite Material Co Limited
308059,Wiwynn Corporation
308415,Largan Precision Co Limited
313843,Argosy Research Inc
317490,Scientech Corporation
313842,Fositek Corp
312346,Auras Technology Co Limited
315507,Evergreen Marine Corp (Taiwan) Limited
315506,Century Iron And Steel Industrial Co Limited
304881,Lotes Co Limited
304875,Global Unichip Corp
315975,Iteq Corporation
132478,United Breweries Limited
219691,Cochin Shipyard Limited
221809,Inox Wind Limited
208801,Nbcc (India) Limited
208766,Multi Commodity Exchange Of India Limited
226720,Kalyan Jewellers India Limited
212705,Bharat Dynamics Limited
132508,Jsl Limited
200115,Titagarh Rail Systems Limited
209902,Angel One Limited
215367,Jubilant Foodworks Limited
218071,Max Healthcare Institute Limited
223430,Vedant Fashions Limited
289108,Delhivery Limited
190059,Apl Apollo Tubes Limited
112070,Upl Limited
217400,Star Health And Allied Insurance Co Limited
254493,Pb Fintech Limited
100271,Max Financial Services Limited
132539,Uno Minda Limited
303157,Rategain Travel Technologies Limited
107880,Vip Industries Limited
132497,Radico Khaitan Limited
132827,Page Industries Limited
200048,Irb Infrastructure Developers Limited
266384,Pds Limited
200091,Oil India Limited
132720,Mahindra & Mahindra Financial Serv Limited
132805,Redington Limited
100477,Ashok Leyland Limited
219691,Cochin Shipyard Limited
132375,Tips Industries Limited
112455,Lloyds Metals And Energy Limited
109631,Heg Limited
308764,Honasa Consumer Limited
132162,Jk Paper Limited
212705,Bharat Dynamics Limited
132175,Cyient Limited
190032,Zen Technologies Limited
209420,Tata Technologies Limited
291807,Senco Gold Limited
281585,Bls International Services Limited
124804,Aurobindo Pharma Limited
304102,Bharti Airtel Limited - Partly Paid
106285,Bayer Cropscience Limited
301987,Glenmark Life Sciences Limited
100495,Escorts Kubota Limited
105790,Schaeffler India Limited
106395,Coromandel International Limited
217889,Tata Motors Limited - Dvr
100238,Whirlpool Of India Limited
105283,Kirloskar Pneumatic Co.Limited
117206,Lumax Industries Limited
208763,Mtar Technologies Limited
235955,Home First Finance Company India Limited
301611,Kuaishou Technology
305857,Xpeng Inc
307785,Bilibili Inc
305856,Sensetime Group Inc
304913,Asm Pacific Technology Ord Shs
304923,Tongcheng-Elong Holdings Limited
304919,Kingsoft Corp Limited
304918,Kingdee International Software Limited
287671,China Literature Limited
303425,Hua Hong Semiconductor Limited
304925,Zhongan Online P&C Insurance Co Limited
312415,East Buy Holding Limited
306702,Nio Inc
310123,Weibo Corporation
304921,Ping An Healthcare And Technology Co Limited
190032,Zen Technologies Limited
105242,Dynamatic Technologies Limited
301603,Paras Defence & Space Technologies Limited
305814,Dcx Systems Limited
250958,Ideaforge Technology Limited
100252,Lakshmi Machine Works Limited
243036,Authum Investment & Infrastucture Limited
100266,Maharashtra Scooters Limited
100710,Akzo Nobel India Limited
100133,Esab India Limited
132468,Kama Holdings Limited
131543,Jindal Worldwide Limited
220053,Kiocl Limited
275070,Infibeam Avenues Limited
316317,Tata Consumer Products Limited @
132508,Jsl Stainless Limited
117569,Kei Industries Limited-Inr 2 Demat Eq-Inr 2
112455,Lloyds Metals & Energy Limited
210174,General Insurance Corporation Of India
279664,Global Health Limited/India
190024,Fertilizers & Chemicals Travancore Limit
105714,Gabriel India Limited
132210,City Union Bank Limited
122241,Mm Forgings Limited
310103,Ems Limited
273557,Fusion Micro Finance Limited
225998,Tci Express Limited
112573,Avanti Feeds Limited
100840,Eih Limited
303107,Sapphire Foods India Limited
207959,Chalet Hotels Limited
213429,Lemon Tree Hotels Limited
281585,Bls International Services Limited
296479,Easy Trip Planners Limited
123025,Safari Industries (India) Limited
200082,Mahindra Holiday & Resort India Limited
282030,Daikin Industries Limited
270351,Hitachi Limited
291290,Tokyo Electron Limited
315974,Nippon Yusen Kabushiki Kaisha
221494,Mitsui & Co Limited
306651,Baycurrent Consulting Inc
225521,Komatsu Limited
278041,Fast Retailing Co Limited
291288,Smc Corp
286806,Shin Etsu Chemical Co
282035,Nidec Corporation
301011,Keyence Corp
282037,Sony Group Corporation
219052,Denso Corp
291286,Recruit Holdings Co Limited
291289,Tokio Marine Holdings Inc
306657,Tdk Corp
267581,Toyota Motor Corp
311179,Ajinomoto Co Inc
282032,Kao Corporation
291282,Asahi Group Holdings Limited
270356,Mitsubishi Ufj Financial Group Inc
270368,Sumitomo Elec Indust
270350,East Japan Railway
270348,Daiwa House Industry
306653,Dai-Ichi Life Holdings Inc
299149,Nitori Holdings Co Limited
270364,Ntt Corp
270365,Orix Corporation
270359,Mitsui Fudosan Co
190003,Karur Vysya Bank Limited/The
228974,360 One Wam Limited
100620,Great Eastern Shipping Co Limited/The
132805,Redington (India) Limited
278701,Five-Star Business Finance Limited
315970,Raymond Lifestyle Limited
218320,Taiwan Semiconductor Manufacturing Co. Limited
290395,Samsung Electronics Co. Limited
315143,Contemporary Amperex Technology Co Limited
247206,Bank Central Asia Tbk Pt
285589,Yum China Holdings Inc
299147,Sk Hynix Inc
308102,Sumber Alfaria Trijaya Tbk Pt
218172,Dbs Group Holdings Limited
298794,Budweiser Brewing Co Apac Limited
218139,China Merchants Bank Co Limited
219645,Samsung Sdi Co Limited
283646,Minor International Pcl, Fgn.
298795,Midea Group Co Limited
283644,Bangkok Dusit Medical Services Pcl
238023,Bank Rakyat Indonesia Persero Tbk Pt
289286,Bdo Unibank Inc.
284289,Makemytrip Limited
219035,China Mengniu Dairy Co. Limited
219012,Ayala Land Inc
317507,Sunresin New Materials Co Limited
296426,Trip.Com Group Limited
219333,Techtronic Industries Co. Limited
299447,Sm Investments Corp
307044,Shenzhen Inovance Technology Co Limited
132889,K.P.R.Mill Limited
100165,Kansai Nerolac Paints Limited
200036,Gkw Limited
132921,Adani Port & Special Economic Zone Limited
111243,Cholamandalam Invest & Finance Co Limited
217379,Icici Lombard General Insurance Company
100093,Cg Power And Industrial Solutions Limited
100490,Bajaj Holdings & Investment.Limited
132648,Yes Bank Limited
210258,Icici Prudential Life Insurance Company
132466,Oracle Financial Services Software
280713,Crompton Greaves Consumer Electrical Limited
207950,Central Depository Services (India) Limi
226720,Kalyan Jewellers India Limited
100008,Amara Raja Batteries Limited
132259,Apar Industries Limited
208414,Indian Renewable Energy Dev Agency Limited
100459,Procter & Gamble Hygiene And Health Care
268618,L&T Technology Services Limited
223187,Kaynes Technology India Private Limited
122287,Kalpataru Power Transmission Limited
221645,Krishna Institute Of Medical Science Limited
217400,Star Health And Allied Insurance Co Limited
100252,Lakshmi Machine Works Limited
132221,Sonata Software Limited
132702,Gujarat State Petronet Limited
213327,Housing And Urban Development Corp. Limited
100620,The Great Eastern Shipping Company Limited
132689,Pvr Inox Limited
305799,Kfin Technologies Limited
100660,Glaxosmithkline Pharmaceuticals Limited
132892,Motilal Oswal Financial Services
124558,Neuland Laboratories Limited
132144,Welspun Corp Limited
200115,Titagarh Rail Systems Limited
200515,Zf Comm. Vehicle Control Systems Ind Limited
278701,Five-Star Business Finance Limited
100003,Aegis Logistics Limited
220512,Sjvn Limited
100390,Reliance Infrastructure Limited
113683,Neyveli Lignite Corporation Limited
273033,Equitas Small Finance Bank Limited
132627,Jaiprakash Power Ventures Limited
100378,Jindal Saw Limited
271581,Intellect Design Arena   Limited
279664,Global Health Limited
218533,Narayana Hrudayalaya Limited
113023,Nava Limited
132922,Edelweiss Financial Services Limited
100164,Godrej Industries Limited
220869,Techno Electric & Engineering Company Li
103310,Swan Energy Limited
215216,Craftsman Automation Limited
100940,Finolex Industries Limited
226076,Triveni Turbine Limited
209532,Va Tech Wabag Limited
100645,Deepak Fertilizers And Petro. Corp. Limited
132493,Astra Microwave Products Limited
132756,Mahindra Cie Automotive Limited
100128,Electrosteel Casting Limited
274045,Rainbow Childrens Medicare Limited
220674,Jupiter Wagons Limited
222554,Data Patterns (India) Limited
117271,Hbl Power Systems Limited
294914,Go Digit General Insurance Limited
105533,Westlife Development Limited
221842,Creditaccess Grameen Limited
207959,Chalet Hotels Limited
308021,Nmdc Limited
123405,Jm Financial Services Limited
190024,Fertilizers And Chemicals Travancore Limited
208264,Gujarat Pipavav Port Limited
215690,Gravita India Limited
100185,Hindustan Construction Company Limited
132762,Action Construction Equipment Limited
100670,Gujarat Narmada Valley Fert. Co. Limited
100405,Supreme Petrochem Limited
132783,Lt Foods Limited
100214,Ion Exchange (India) Limited
209979,Aditya Birla Sun Life Mutual Fund
131595,Capri Global Capital Limited
208196,Garden Reach Shipbuilders & Engineer Limited
200094,Pnc Infratech Limited
101425,The Bombay Burmah Trading Corp. Limited
267389,Quess Corp Limited
120113,Vesuvius India Limited
100690,Gujarat State Development Loan
109496,Itd Cementation India Limited
123025,Safari Industries (India) Limited
100249,Ksb Limited
100241,Kirloskar Brothers Limited
209097,Rites Limited
302427,Vijaya Diagnostic Centre Limited
252076,Power Mech Projects Limited
114162,Welspun India Limited
123598,The Shipping Corp Of India Limited
130549,Shilpa Medicare Limited
104614,Sarda Energy & Minerals Limited
232793,Ami Organics Limited
209038,Railtel Corporation Of India Limited
288451,Fine Organic Industries Limited
132509,Suprajit Engineering Limited
282112,Lloyds Engineering Works Limited
311653,Cello World Limited
102937,Kesoram Industries Limited
100032,Bajaj Hindusthan Sugar Limited
223788,Ethos Limited
200025,Isgec Heavy Engineering Limited
219492,D B Realty Limited
131358,Choice International Limited
232353,Rhi Magnesita India Limited
132605,Jbm Auto Limited
100033,Force Motors Limited
221194,Teamlease Services Limited
132900,Paisalo Digital Limited
216065,Jyoti Cnc Automation Limited
132811,Ahluwalia Contracts (India) Limited
208763,Mtar Technologies Limited
100655,Garware Polyester Limited
100109,Mangalore Refinery & Petrochemicals Limited
100413,Thomas Cook (India) Limited
232604,Medplus Health Services Limited
112179,Sunteck Realty Limited
221083,Gateway Distriparks Limited
308020,Aarti Pharmalabs Limited
107205,Tilaknagar Industries Limited
121016,Indo Count Industries Limited
132181,Gujarat Minaeral Development Corp.
241214,Paradeep Phosphates Limited
312314,Azad Engineering Limited
208690,Moil Limited
205704,The Orissa Minerals Development Co. Limited
304701,Campus Activewear Limited
210481,Meghmani Finechem Limited
222414,Dodla Dairy Limited
119552,Heritage Foods  Limited
229901,Rattanindia Enterprises Limited
200082,Mahindra Holiday & Resort Limited
304549,Syrma Sgs Technology Limited
300790,Anant Raj Global Limited
124230,Rashtriya Chemicals  Fertilisers Limited
117385,Symphony Limited
100187,Agi Greenpac Limited
277585,Inox Green Energy Services Limited
235668,Emudhra Limited
216564,Prince Pipes And Fittings Limited
119126,Hindustan Foods Limited
100219,Jain Irrigation Systems Limited
102219,Borosil Renewables Limited
100186,Hindustan Oil Exploration Company Limited
287141,Share India Securities Limited
303575,Electronics Mart India Limited
132872,Sun Pharmaceutical Industries Limited
237594,Jtl Industries Limited
100020,Bombay Dyeing  Manufacturing Co Lt
104918,Sandur Manganese & Iron Ores Limited
296479,Easy Trip Planners Limited
132899,Kaveri Seed Company Limited
100412,Thirumalai Chemicals Limited
132768,Fiem Industries Limited
132804,Technocraft Industries (India) Limited
205759,Cigniti Technologies Limited
126367,Ganesh Housing Corporation Limited
105726,Ifb Industries Limited
124348,Aarti Drugs Limited
123319,Balmer Lawrie & Co.Limited
124226,Gujarat Ambuja Exports Limited
209063,Cyient Dlm Limited
130135,Optiemus Infracom Limited
101455,Greaves Cottan Limited
124051,Polyplex Corporation Limited
100444,West Coast Paper Mills Limited
112237,Jai Corp Limited
